numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07240;20130125150000;101680.0;-200.0;6.0;170.0;1.5;274.55;270.45;74.0;9000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100280.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOURS;47.4445;0.727333;108.0;Centre-Val de Loire;24;3481.0;4437.0;nan;4437.0;7918.0;2013-01-25;15:00;Définitif;Définitif;nan
07255;20130125150000;101790.0;-170.0;6.0;160.0;2.1;273.45;270.05;78.0;10000.0;2.0;1.0;1.0;100.0;8.0;450.0;35.0;61.0;60.0;99710.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;8.0;6.0;540.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BOURGES;47.059167;2.359833;161.0;Centre-Val de Loire;24;3481.0;4437.0;nan;4437.0;7918.0;2013-01-25;15:00;Définitif;Définitif;nan
07299;20130125150000;101930.0;-60.0;7.0;160.0;1.5;271.05;268.05;78.0;8000.0;2.0;1.0;1.0;100.0;7.0;450.0;36.0;61.0;60.0;98500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;12.0;0.02;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;7.0;7.0;450.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;7537.0;17409.0;nan;17409.0;24946.0;2013-01-25;15:00;Définitif;Définitif;nan
07314;20130125150000;101580.0;-230.0;6.0;120.0;3.6;278.45;273.25;69.0;12000.0;2.0;1.0;1.0;75.0;1.0;800.0;32.0;25.0;18.0;101290.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;1.0;8.0;780.0;4.0;3.0;1800.0;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;7170.0;3704.0;3382.0;7086.0;14256.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07335;20130125150000;101660.0;-250.0;6.0;130.0;1.5;275.35;269.85;67.0;nan;2.0;1.0;1.0;60.0;3.0;800.0;35.0;20.0;12.0;100160.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;3.0;6.0;600.0;5.0;0.0;7200.0;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;7170.0;3704.0;3382.0;7086.0;14256.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07434;20130125150000;101580.0;-250.0;6.0;110.0;2.1;274.75;268.65;64.0;nan;1.0;nan;nan;75.0;0.0;8000.0;30.0;20.0;12.0;96650.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;6.0;0.0;7500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;7170.0;3704.0;3382.0;7086.0;14256.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07510;20130125150000;101550.0;-280.0;6.0;120.0;2.1;279.45;273.35;65.0;nan;2.0;nan;nan;60.0;0.0;nan;30.0;20.0;12.0;100960.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;5.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;7170.0;3704.0;3382.0;7086.0;14256.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07535;20130125150000;101590.0;-220.0;6.0;320.0;1.0;277.75;270.65;60.0;20000.0;2.0;1.0;1.0;50.0;0.0;8000.0;30.0;20.0;12.0;98400.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;4.0;0.0;7500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07558;20130125150000;101340.0;-160.0;6.0;300.0;4.6;276.55;268.55;56.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;92880.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07607;20130125150000;101550.0;-320.0;6.0;90.0;3.6;277.15;274.85;85.0;15000.0;0.0;nan;nan;nan;nan;250.0;nan;nan;nan;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;7170.0;3704.0;3382.0;7086.0;14256.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07621;20130125150000;101500.0;-190.0;6.0;30.0;1.0;280.35;272.65;58.0;50000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;97130.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07627;20130125150000;101450.0;-250.0;6.0;0.0;0.0;281.35;270.65;47.0;50000.0;2.0;1.0;1.0;25.0;0.0;8000.0;30.0;20.0;12.0;96550.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1102.0;3100.0;nan;2.0;0.0;6900.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07630;20130125150000;101610.0;-250.0;6.0;340.0;1.5;277.55;272.15;68.0;30000.0;0.0;nan;nan;90.0;1.0;450.0;35.0;20.0;11.0;99760.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;1.0;6.0;450.0;7.0;0.0;7500.0;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07643;20130125150000;101070.0;-120.0;5.0;30.0;3.6;284.25;268.95;34.0;50000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;100970.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07747;20130125150000;101100.0;-70.0;7.0;320.0;8.7;285.65;265.55;24.0;40000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;100570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;17.5;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1117.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;5816.0;1526.0;3551.0;5077.0;10893.0;2013-01-25;15:00;Définitif;Définitif;Définitif
07005;20130125180000;101360.0;-310.0;8.0;140.0;7.2;269.45;268.05;89.0;nan;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100420.0;nan;nan;nan;266.85;nan;269.75;nan;nan;nan;nan;nan;11.3;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1111.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;9064.0;17940.0;nan;17940.0;27004.0;2013-01-25;18:00;Définitif;Définitif;nan
07015;20130125180000;101480.0;-270.0;8.0;180.0;5.7;270.45;266.95;74.0;10000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;100880.0;nan;nan;nan;264.95;nan;270.95;nan;nan;nan;nan;nan;9.3;-10.0;13.0;0.08;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1109.0;3100.0;nan;7.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;9064.0;17940.0;nan;17940.0;27004.0;2013-01-25;18:00;Définitif;Définitif;nan
07020;20130125180000;100810.0;-420.0;6.0;180.0;10.8;277.45;274.65;82.0;4000.0;10.0;2.0;2.0;100.0;8.0;450.0;36.0;61.0;60.0;100540.0;nan;nan;nan;271.25;nan;277.45;nan;nan;nan;nan;nan;15.9;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1116.0;nan;nan;8.0;7.0;480.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;5308.0;7989.0;nan;7989.0;13297.0;2013-01-25;18:00;Définitif;Définitif;nan
07027;20130125180000;101160.0;-320.0;6.0;160.0;6.2;273.65;271.25;84.0;4600.0;10.0;nan;nan;90.0;nan;450.0;nan;nan;nan;100320.0;nan;nan;nan;269.25;nan;274.15;nan;nan;nan;nan;nan;8.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;5308.0;7989.0;nan;7989.0;13297.0;2013-01-25;18:00;Définitif;Définitif;nan
07037;20130125180000;101410.0;-270.0;8.0;170.0;6.2;270.15;269.05;91.0;3400.0;10.0;nan;nan;100.0;nan;150.0;nan;nan;nan;99490.0;nan;nan;nan;267.65;nan;270.35;nan;nan;nan;nan;nan;9.8;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1110.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ROUEN-BOOS;49.383;1.181667;151.0;Normandie;28;5308.0;7989.0;nan;7989.0;13297.0;2013-01-25;18:00;Définitif;Définitif;nan
07072;20130125180000;101750.0;-120.0;8.0;150.0;5.7;270.15;267.95;83.0;9000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100540.0;nan;nan;nan;270.05;nan;271.35;nan;nan;nan;nan;nan;7.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;REIMS-PRUNAY;49.209667;4.155333;95.0;Grand Est;44;7816.0;17467.0;nan;17467.0;25283.0;2013-01-25;18:00;Définitif;Définitif;nan
07110;20130125180000;100490.0;-390.0;8.0;190.0;9.8;281.45;281.05;97.0;2500.0;58.0;6.0;5.0;100.0;7.0;80.0;37.0;61.0;60.0;99340.0;nan;nan;nan;274.05;nan;281.45;nan;nan;nan;nan;nan;15.9;-10.0;nan;nan;0.0;-60.0;3.0;6.0;nan;7.0;nan;710.0;1116.0;3100.0;nan;7.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BREST-GUIPAVAS;48.444167;-4.412;94.0;Bretagne;53;4213.0;3736.0;nan;3736.0;7949.0;2013-01-25;18:00;Définitif;Définitif;nan
07117;20130125180000;100510.0;-450.0;8.0;170.0;6.7;279.35;277.95;91.0;10000.0;60.0;6.0;2.0;100.0;5.0;450.0;37.0;22.0;10.0;99800.0;nan;nan;nan;272.75;nan;279.55;nan;nan;nan;nan;nan;12.3;-10.0;nan;nan;nan;nan;1.0;2.0;nan;2.0;nan;710.0;1112.0;2437.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PLOUMANAC'H;48.825833;-3.473167;55.0;Bretagne;53;4213.0;3736.0;nan;3736.0;7949.0;2013-01-25;18:00;Définitif;Définitif;nan
07130;20130125180000;101140.0;-280.0;8.0;160.0;5.7;275.85;272.35;78.0;11000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100600.0;nan;nan;nan;270.25;nan;276.85;nan;nan;nan;nan;nan;8.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;RENNES-ST JACQUES;48.068833;-1.734;36.0;Bretagne;53;4213.0;3736.0;nan;3736.0;7949.0;2013-01-25;18:00;Définitif;Définitif;nan
07139;20130125180000;101380.0;-230.0;8.0;170.0;2.6;273.05;270.85;83.0;8000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;99580.0;nan;nan;nan;269.35;nan;273.05;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ALENCON;48.4455;0.110167;143.0;Normandie;28;5308.0;7989.0;nan;7989.0;13297.0;2013-01-25;18:00;Définitif;Définitif;nan
07168;20130125180000;101780.0;-140.0;8.0;140.0;4.1;270.15;269.15;92.0;6000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;100280.0;nan;nan;nan;266.85;nan;270.25;nan;nan;nan;nan;nan;6.2;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TROYES-BARBEREY;48.324667;4.02;112.0;Grand Est;44;7816.0;17467.0;nan;17467.0;25283.0;2013-01-25;18:00;Définitif;Définitif;nan
07181;20130125180000;101890.0;-60.0;8.0;110.0;3.1;268.95;267.65;89.0;8000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;97570.0;nan;nan;nan;268.85;nan;270.65;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANCY-OCHEY;48.581;5.959833;336.0;Grand Est;44;7816.0;17467.0;nan;17467.0;25283.0;2013-01-25;18:00;Définitif;Définitif;nan
07190;20130125180000;101930.0;10.0;0.0;360.0;2.1;271.95;269.45;81.0;8000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100020.0;nan;nan;nan;270.75;nan;272.55;nan;nan;nan;nan;nan;3.6;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;STRASBOURG-ENTZHEIM;48.5495;7.640333;150.0;Grand Est;44;7816.0;17467.0;nan;17467.0;25283.0;2013-01-25;18:00;Définitif;Définitif;nan
07207;20130125180000;100930.0;-280.0;8.0;170.0;11.8;282.15;279.55;84.0;15000.0;61.0;2.0;2.0;100.0;8.0;800.0;37.0;61.0;60.0;100410.0;nan;nan;nan;279.25;nan;282.65;nan;nan;nan;nan;nan;17.0;-10.0;nan;nan;nan;nan;0.2;0.2;nan;0.2;nan;710.0;1117.0;2447.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BELLE ILE-LE TALUT;47.294333;-3.218333;34.0;Bretagne;53;4213.0;3736.0;nan;3736.0;7949.0;2013-01-25;18:00;Définitif;Définitif;nan
07222;20130125180000;101250.0;-220.0;8.0;140.0;4.1;275.95;273.15;82.0;12000.0;2.0;1.0;1.0;90.0;1.0;450.0;35.0;25.0;60.0;100930.0;nan;nan;nan;270.95;nan;277.85;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1107.0;nan;nan;1.0;6.0;480.0;7.0;3.0;2700.0;nan;nan;nan;nan;nan;nan;;NANTES-BOUGUENAIS;47.15;-1.608833;26.0;Pays de la Loire;52;4952.0;6242.0;nan;6242.0;11194.0;2013-01-25;18:00;Définitif;Définitif;nan
07240;20130125180000;101510.0;-170.0;6.0;130.0;4.6;273.65;270.05;77.0;10000.0;2.0;1.0;1.0;100.0;8.0;800.0;35.0;61.0;60.0;100110.0;nan;nan;nan;271.15;nan;274.85;nan;nan;nan;nan;nan;7.2;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1107.0;3100.0;nan;8.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOURS;47.4445;0.727333;108.0;Centre-Val de Loire;24;3622.0;4443.0;nan;4443.0;8065.0;2013-01-25;18:00;Définitif;Définitif;nan
07255;20130125180000;101670.0;-130.0;8.0;120.0;1.0;271.45;269.45;85.0;11000.0;0.0;nan;nan;75.0;nan;nan;nan;nan;nan;99580.0;nan;nan;nan;269.65;nan;275.05;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BOURGES;47.059167;2.359833;161.0;Centre-Val de Loire;24;3622.0;4443.0;nan;4443.0;8065.0;2013-01-25;18:00;Définitif;Définitif;nan
07299;20130125180000;101920.0;-30.0;7.0;30.0;1.0;269.35;267.55;86.0;6000.0;2.0;1.0;1.0;90.0;7.0;450.0;35.0;61.0;60.0;98470.0;nan;nan;nan;269.15;nan;271.15;nan;nan;nan;nan;nan;3.6;-10.0;12.0;0.02;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1104.0;3100.0;nan;1.0;7.0;450.0;7.0;6.0;750.0;nan;nan;nan;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;7816.0;17467.0;nan;17467.0;25283.0;2013-01-25;18:00;Définitif;Définitif;nan
07314;20130125180000;101380.0;-200.0;6.0;130.0;2.6;276.15;273.25;81.0;15000.0;2.0;1.0;1.0;90.0;nan;800.0;34.0;24.0;10.0;101090.0;nan;nan;nan;273.35;nan;279.45;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1105.0;nan;nan;7.0;6.0;780.0;4.0;3.0;1800.0;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;6959.0;3953.0;3994.0;7947.0;14906.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07335;20130125180000;101480.0;-180.0;8.0;120.0;3.6;273.75;270.35;78.0;12000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;99980.0;nan;nan;nan;273.65;nan;275.65;nan;nan;nan;nan;nan;5.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;6959.0;3953.0;3994.0;7947.0;14906.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07434;20130125180000;101530.0;-80.0;8.0;130.0;1.0;272.75;269.05;73.0;10000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;96570.0;nan;nan;nan;271.75;nan;275.65;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;6959.0;3953.0;3994.0;7947.0;14906.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07510;20130125180000;101440.0;-120.0;6.0;130.0;2.6;276.75;273.05;77.0;nan;3.0;nan;nan;75.0;5.0;3500.0;30.0;23.0;12.0;100840.0;nan;nan;nan;269.75;nan;279.85;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1104.0;nan;nan;3.0;3.0;3900.0;6.0;0.0;6300.0;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;6959.0;3953.0;3994.0;7947.0;14906.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07535;20130125180000;101560.0;-70.0;6.0;110.0;1.5;274.05;270.45;77.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;98330.0;nan;nan;nan;273.95;nan;278.15;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07558;20130125180000;101470.0;0.0;4.0;260.0;0.5;272.25;268.15;71.0;19000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;92880.0;nan;nan;nan;269.65;nan;276.55;nan;nan;nan;nan;nan;6.2;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07607;20130125180000;101480.0;-80.0;8.0;80.0;2.1;273.65;272.95;95.0;6000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100740.0;nan;nan;nan;269.55;nan;277.55;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;6959.0;3953.0;3994.0;7947.0;14906.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07621;20130125180000;101490.0;-90.0;6.0;160.0;1.5;275.15;273.35;88.0;27000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;97040.0;nan;nan;nan;271.15;nan;280.75;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07627;20130125180000;101530.0;-50.0;8.0;160.0;2.6;274.25;271.85;84.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;96500.0;nan;nan;nan;269.25;nan;281.75;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07630;20130125180000;101530.0;-90.0;8.0;60.0;1.0;275.85;272.35;78.0;20000.0;0.0;nan;nan;90.0;0.0;8000.0;30.0;20.0;12.0;99670.0;nan;nan;nan;273.55;nan;278.05;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1102.0;3100.0;nan;7.0;0.0;6600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07643;20130125180000;101220.0;150.0;3.0;350.0;1.5;276.85;269.75;60.0;15000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;101120.0;nan;nan;nan;271.35;nan;284.75;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
07747;20130125180000;101160.0;50.0;2.0;300.0;5.1;282.65;267.15;33.0;40000.0;2.0;1.0;1.0;25.0;0.0;8000.0;30.0;20.0;11.0;100620.0;nan;nan;nan;278.15;nan;285.65;nan;nan;nan;nan;nan;9.8;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1110.0;nan;nan;2.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;6123.0;1890.0;4104.0;5994.0;12117.0;2013-01-25;18:00;Définitif;Définitif;Définitif
