numer_sta;date;pmer;tend;cod_tend;dd;ff;t;vv;ww
07650;20130107210000;1193.9085714285611;89.6557142857143;-2.6257142857142854;28.111428571428576;-2.5200000000000005;-4.127142857142871;nan;nan
07661;20130107210000;1116.765714285706;95.37;-2.4828571428571427;5.2542857142857144;-2.005714285714286;-3.427142857142883;nan;nan
07690;20130107210000;1029.622857142851;88.22714285714287;-2.7685714285714287;-16.17428571428573;-1.7771428571428571;-2.4557142857142935;nan;nan
07747;20130107210000;848.1942857142858;nan;nan;-9.031428571428592;-1.6914285714285717;0.6871428571428737;nan;nan
07761;20130107210000;681.0514285714307;nan;nan;-3.317142857142869;-1.1057142857142859;3.9585714285714175;nan;nan
07790;20130107210000;536.765714285706;nan;nan;-23.31714285714287;-0.8200000000000003;6.472857142857151;nan;nan
61968;20130107210000;396.76571428570605;nan;nan;-59.03142857142858;-1.0342857142857147;9.072857142857117;nan;nan
61970;20130107210000;249.622857142851;nan;nan;-73.31714285714287;-0.9485714285714288;12.05857142857144;nan;nan
61972;20130107210000;208.1942857142858;nan;nan;-57.60285714285715;-0.6485714285714286;13.029999999999973;nan;nan
61976;20130107210000;118.1942857142858;nan;nan;-47.60285714285715;0.008571428571428008;12.372857142857129;nan;nan
61980;20130107210000;68.1942857142858;nan;nan;-10.460000000000008;0.9514285714285711;9.687142857142817;nan;nan
61996;20130107210000;61.05142857143073;nan;nan;33.82571428571427;0.6657142857142855;9.430000000000007;nan;nan
61997;20130107210000;6.7657142857060535;nan;nan;55.254285714285714;1.765714285714286;4.415714285714273;nan;nan
61998;20130107210000;43.90857142856112;nan;nan;58.111428571428576;2.3514285714285714;4.515714285714296;nan;nan
67005;20130107210000;51.05142857143073;nan;nan;43.82571428571427;3.5942857142857143;4.601428571428585;nan;nan
71805;20130107210000;-37.520000000004075;nan;nan;30.96857142857141;3.6657142857142855;6.615714285714262;nan;nan
78897;20130107210000;-124.66285714285914;nan;nan;-0.46000000000000796;3.08;9.758571428571429;nan;nan
78922;20130107210000;-91.8057142857142;nan;nan;-34.745714285714286;2.3514285714285714;12.629999999999995;nan;nan
78925;20130107210000;-110.37714285714901;nan;nan;-80.46000000000001;2.565714285714286;12.958571428571418;nan;nan
81401;20130107210000;-104.66285714285914;nan;nan;-120.46000000000001;1.1085714285714285;18.05857142857144;nan;nan
81405;20130107210000;-457.5200000000041;nan;nan;-117.60285714285715;1.322857142857143;13.972857142857151;nan;nan
81408;20130107210000;-286.0914285714389;nan;nan;-103.31714285714287;0.08000000000000007;11.05857142857144;nan;nan
81415;20130107210000;-106.09142857143888;nan;nan;-79.03142857142858;-0.5057142857142858;7.987142857142828;nan;nan
89642;20130107210000;126.76571428570605;nan;nan;-60.46000000000001;-0.13428571428571434;5.401428571428596;nan;nan
07005;20130108000000;371.05142857143073;nan;nan;-47.60285714285715;-0.27714285714285714;2.2014285714285506;nan;nan
07015;20130108000000;623.9085714285611;nan;nan;-24.745714285714286;-0.41999999999999993;-1.1985714285714266;nan;nan
07020;20130108000000;888.1942857142858;-1.7728571428571427;0.5171428571428569;9.539999999999992;-0.41999999999999993;-4.670000000000016;nan;nan
07027;20130108000000;1382.479999999996;-27.487142857142857;1.088571428571429;23.82571428571427;-1.0057142857142858;-2.998571428571438;-6014.1057142857135;-10.734285714285715
07037;20130108000000;1372.479999999996;-17.487142857142857;0.08857142857142897;23.82571428571427;-0.862857142857143;-2.584285714285727;nan;nan
07072;20130108000000;1389.622857142851;-11.772857142857143;-0.7685714285714282;9.539999999999992;-0.9342857142857142;-2.6414285714285484;nan;nan
07110;20130108000000;1412.479999999996;-17.487142857142857;-0.48285714285714265;9.539999999999992;-1.6057142857142859;-3.4557142857142935;nan;nan
07117;20130108000000;1416.765714285706;-23.201428571428572;0.6600000000000001;16.68285714285713;-1.677142857142857;-3.512857142857115;nan;nan
07130;20130108000000;1423.9085714285611;-27.487142857142857;0.9457142857142857;20.96857142857141;-1.7485714285714287;-3.4414285714285597;nan;nan
07139;20130108000000;1426.765714285706;-27.487142857142857;0.9457142857142857;16.68285714285713;-1.7485714285714287;-3.569999999999993;nan;nan
07149;20130108000000;1463.9085714285611;-31.77285714285714;1.088571428571429;18.111428571428576;-2.262857142857143;-4.427142857142826;nan;nan
07168;20130108000000;1489.622857142851;-31.77285714285714;1.088571428571429;20.96857142857141;-2.3342857142857145;-4.427142857142826;nan;nan
07181;20130108000000;1492.479999999996;-31.77285714285714;1.8028571428571434;19.539999999999992;-2.42;-4.484285714285704;nan;nan
07190;20130108000000;1495.3371428571409;-27.487142857142857;1.517142857142857;16.68285714285713;-2.262857142857143;-4.412857142857149;nan;nan
07207;20130108000000;1503.9085714285611;-23.201428571428572;1.517142857142857;3.8257142857142696;-2.262857142857143;-4.598571428571404;nan;nan
07222;20130108000000;1512.479999999996;-14.629999999999999;0.8028571428571434;-27.602857142857147;-2.562857142857143;-4.755714285714305;nan;nan
07240;20130108000000;1516.765714285706;-11.772857142857143;0.6600000000000001;-17.602857142857147;-2.6485714285714286;-5.32714285714286;nan;nan
07255;20130108000000;1522.479999999996;-8.915714285714285;0.5171428571428569;-27.602857142857147;-2.505714285714286;-5.098571428571404;nan;nan
07280;20130108000000;1531.0514285714307;-10.344285714285714;0.5171428571428569;-3.317142857142869;-2.805714285714286;-5.784285714285716;nan;nan
07299;20130108000000;1533.9085714285611;-7.487142857142857;-0.05428571428571427;3.8257142857142696;-2.9485714285714284;-6.269999999999982;nan;nan
07314;20130108000000;1533.9085714285611;-16.05857142857143;0.5171428571428569;10.968571428571408;-2.9485714285714284;-6.769999999999982;nan;nan
07335;20130108000000;nan;-18.915714285714287;0.5171428571428569;-7.602857142857147;-3.2485714285714287;-8.155714285714282;nan;nan
07434;20130108000000;nan;-18.915714285714287;0.08857142857142897;-0.46000000000000796;-3.105714285714286;-8.155714285714282;nan;nan
07460;20130108000000;nan;-14.629999999999999;-0.7685714285714282;-23.31714285714287;-3.105714285714286;-7.298571428571449;nan;nan
07471;20130108000000;nan;-8.915714285714285;-1.7685714285714282;-20.460000000000008;-3.2485714285714287;-7.670000000000016;nan;nan
07481;20130108000000;nan;-6.058571428571429;-1.7685714285714282;-71.88857142857144;-3.3200000000000003;-8.427142857142883;nan;nan
07510;20130108000000;nan;-6.058571428571429;-1.9114285714285715;-93.31714285714287;-2.5771428571428574;-7.912857142857149;nan;nan
07535;20130108000000;nan;8.227142857142859;-3.0542857142857143;-119.03142857142858;-2.291428571428572;-7.384285714285738;nan;nan
07558;20130108000000;nan;16.798571428571428;-4.054285714285714;-100.46000000000001;-2.22;-5.970000000000027;nan;nan
07577;20130108000000;nan;21.084285714285716;-3.7685714285714287;-64.7457142857143;-2.062857142857143;-6.227142857142837;nan;nan
07591;20130108000000;nan;22.512857142857143;-3.7685714285714287;-80.46000000000001;-2.2057142857142855;-6.970000000000027;nan;nan
07607;20130108000000;nan;22.512857142857143;-3.7685714285714287;-61.88857142857144;-2.062857142857143;-7.012857142857172;nan;nan
07621;20130108000000;nan;26.798571428571428;-3.6257142857142854;-60.46000000000001;-1.8485714285714288;-6.512857142857172;nan;nan
07627;20130108000000;nan;26.798571428571428;-3.6257142857142854;-46.17428571428573;-2.22;-7.012857142857172;nan;nan
07630;20130108000000;1376.765714285706;25.37;-3.4828571428571427;-13.31714285714287;-2.362857142857143;-6.255714285714305;nan;nan
07643;20130108000000;1291.0514285714307;23.941428571428574;-3.4828571428571427;12.397142857142853;-2.291428571428572;-5.912857142857149;nan;nan
07650;20130108000000;1228.1942857142858;23.941428571428574;-3.7685714285714287;2.3971428571428532;-2.3771428571428572;-5.727142857142894;nan;nan
07661;20130108000000;1151.0514285714307;28.227142857142855;-3.9114285714285715;3.8257142857142696;-1.9342857142857142;-4.927142857142883;nan;nan
07690;20130108000000;1076.765714285706;41.08428571428571;-3.7685714285714287;3.8257142857142696;-2.005714285714286;-4.312857142857126;nan;nan
07747;20130108000000;878.1942857142858;nan;nan;13.82571428571427;-1.6342857142857143;-0.6700000000000159;nan;nan
07761;20130108000000;701.0514285714307;nan;nan;3.8257142857142696;-1.6342857142857143;3.158571428571406;nan;nan
07790;20130108000000;536.765714285706;nan;nan;-14.745714285714286;-1.4914285714285715;5.715714285714284;nan;nan
61968;20130108000000;409.622857142851;nan;nan;-34.745714285714286;-1.1914285714285717;8.28714285714284;nan;nan
61970;20130108000000;352.4799999999959;nan;nan;-46.17428571428573;-0.8200000000000003;9.587142857142851;nan;nan
61972;20130108000000;261.05142857143073;nan;nan;-7.602857142857147;-0.52;9.572857142857117;nan;nan
61980;20130108000000;82.47999999999593;nan;nan;-6.17428571428573;-0.2200000000000002;9.40142857142854;nan;nan
61996;20130108000000;96.76571428570605;nan;nan;-13.31714285714287;-0.362857142857143;9.358571428571395;nan;nan
61997;20130108000000;93.90857142856112;nan;nan;20.96857142857141;0.8085714285714287;4.372857142857129;nan;nan
61998;20130108000000;169.622857142851;nan;nan;13.82571428571427;1.3942857142857141;3.7871428571428396;nan;nan
67005;20130108000000;195.33714285714086;nan;nan;0.9685714285714084;2.7942857142857145;3.915714285714273;nan;nan
71805;20130108000000;119.62285714285099;nan;nan;-10.460000000000008;3.2371428571428575;5.801428571428573;nan;nan
78897;20130108000000;41.05142857143073;nan;nan;-46.17428571428573;2.637142857142857;8.587142857142851;nan;nan
78922;20130108000000;49.62285714285099;nan;nan;-59.03142857142858;2.265714285714286;11.301428571428573;nan;nan
78925;20130108000000;45.33714285714086;nan;nan;-11.888571428571424;1.8942857142857141;10.90142857142854;nan;nan
81401;20130108000000;49.62285714285099;nan;nan;-54.7457142857143;0.28000000000000025;15.258571428571429;nan;nan
81405;20130108000000;-308.94857142856927;nan;nan;-51.888571428571424;0.5085714285714289;11.872857142857129;nan;nan
81408;20130108000000;-151.8057142857142;nan;nan;-36.17428571428573;-1.0342857142857143;9.101428571428585;nan;nan
81415;20130108000000;8.194285714285797;nan;nan;-14.745714285714286;-1.5485714285714285;6.201428571428551;nan;nan
89642;20130108000000;211.05142857143073;nan;nan;9.539999999999992;-0.7342857142857144;4.101428571428585;nan;nan
07005;20130108030000;428.1942857142858;nan;nan;5.2542857142857144;-0.43428571428571416;1.3728571428571286;nan;nan
07015;20130108030000;653.9085714285611;nan;nan;-16.17428571428573;-0.13428571428571434;-1.4557142857142935;nan;nan
07020;20130108030000;892.4799999999959;-0.3442857142857143;0.08857142857142897;28.111428571428576;0.008571428571428896;-4.32714285714286;nan;nan
07027;20130108030000;1365.3371428571409;-21.77285714285714;0.8028571428571434;38.111428571428576;-0.9485714285714284;-2.927142857142883;nan;nan
07037;20130108030000;1343.9085714285611;-31.77285714285714;1.3742857142857146;38.111428571428576;-0.8771428571428572;-2.4414285714285597;nan;nan
07072;20130108030000;1359.622857142851;-33.20142857142857;1.3742857142857146;30.96857142857141;-1.177142857142857;-2.484285714285704;nan;nan
07110;20130108030000;1385.3371428571409;-30.344285714285714;1.6600000000000001;38.111428571428576;-2.0628571428571427;-3.427142857142883;nan;nan
07117;20130108030000;1395.3371428571409;-24.63;1.3742857142857146;52.39714285714285;-2.2199999999999998;-3.484285714285704;nan;nan
07130;20130108030000;1403.9085714285611;-24.63;1.6600000000000001;50.96857142857141;-2.291428571428572;-3.5271428571428487;nan;nan
07139;20130108030000;1406.765714285706;-26.058571428571426;1.6600000000000001;39.53999999999999;-1.9914285714285715;-3.7271428571428373;nan;nan
07149;20130108030000;1443.9085714285611;-26.058571428571426;1.9457142857142857;42.39714285714285;-2.1342857142857143;-4.569999999999993;nan;nan
07168;20130108030000;1472.479999999996;-24.63;1.9457142857142857;36.68285714285713;-1.6914285714285713;-4.769999999999982;nan;nan
07181;20130108030000;1472.479999999996;-27.487142857142857;1.9457142857142857;49.53999999999999;-1.8342857142857145;-4.855714285714271;nan;nan
07190;20130108030000;1473.9085714285611;-28.915714285714284;1.6600000000000001;29.539999999999992;-1.762857142857143;-4.812857142857126;nan;nan
07207;20130108030000;1481.0514285714307;-31.77285714285714;1.8028571428571434;16.68285714285713;-1.677142857142857;-5.098571428571404;nan;nan
07222;20130108030000;1488.1942857142858;-33.20142857142857;1.3742857142857146;6.682857142857131;-1.9057142857142857;-5.198571428571427;nan;nan
07240;20130108030000;1495.3371428571409;-28.915714285714284;1.2314285714285713;-0.46000000000000796;-2.1342857142857143;-5.569999999999993;nan;nan
07255;20130108030000;1503.9085714285611;-26.058571428571426;0.9457142857142857;-9.031428571428592;-2.2199999999999998;-5.312857142857126;nan;nan
07280;20130108030000;1516.765714285706;-23.201428571428572;1.088571428571429;-6.17428571428573;-2.8914285714285715;-5.984285714285704;nan;nan
07299;20130108030000;1526.765714285706;-17.487142857142857;0.9457142857142857;-13.31714285714287;-2.7485714285714287;-6.512857142857172;nan;nan
07314;20130108030000;1532.479999999996;-11.772857142857143;0.08857142857142897;-9.031428571428592;-2.662857142857143;-6.984285714285704;nan;nan
07335;20130108030000;nan;-11.772857142857143;0.08857142857142897;-37.60285714285715;-2.9628571428571426;-8.227142857142837;nan;nan
07434;20130108030000;nan;-6.058571428571429;-0.6257142857142854;-54.7457142857143;-2.7342857142857144;-8.29857142857145;nan;nan
07460;20130108030000;nan;-14.629999999999999;-0.05428571428571427;-61.88857142857144;-2.7342857142857144;-7.612857142857138;nan;nan
07471;20130108030000;nan;-13.201428571428572;-0.19714285714285662;-81.88857142857144;-2.9485714285714284;-8.012857142857115;nan;nan
07481;20130108030000;nan;-16.05857142857143;-0.33999999999999986;-106.17428571428572;-3.0914285714285716;-8.85571428571427;nan;nan
07510;20130108030000;nan;-16.05857142857143;-0.33999999999999986;-130.46;-2.4914285714285715;-8.412857142857149;nan;nan
07535;20130108030000;nan;-21.77285714285714;0.8028571428571434;-146.17428571428573;-2.277142857142857;-8.141428571428548;nan;nan
07558;20130108030000;nan;-24.63;0.8028571428571434;-131.88857142857142;-2.2057142857142855;-6.741428571428571;nan;nan
07577;20130108030000;nan;-26.058571428571426;1.517142857142857;-91.88857142857144;-2.2057142857142855;-6.927142857142883;nan;nan
07591;20130108030000;nan;-23.201428571428572;1.3742857142857146;-110.46000000000001;-2.42;-7.5414285714285825;nan;nan
07607;20130108030000;nan;-20.344285714285714;1.2314285714285713;-109.03142857142858;-2.2057142857142855;-7.5414285714285825;nan;nan
07621;20130108030000;nan;-17.487142857142857;1.2314285714285713;-59.03142857142858;-1.9914285714285715;-6.927142857142883;nan;nan
07627;20130108030000;nan;-14.629999999999999;0.9457142857142857;-46.17428571428573;-2.5914285714285716;-7.255714285714305;nan;nan
07630;20130108030000;1372.479999999996;-10.344285714285714;0.5171428571428569;-10.460000000000008;-2.8914285714285715;-6.284285714285716;nan;nan
07643;20130108030000;1303.9085714285611;6.798571428571429;-0.33999999999999986;22.397142857142853;-2.3771428571428572;-5.841428571428594;nan;nan
07650;20130108030000;1236.765714285706;2.5128571428571433;-0.19714285714285662;25.254285714285714;-2.5342857142857147;-5.82714285714286;nan;nan
07661;20130108030000;1162.479999999996;5.37;-0.9114285714285715;32.39714285714285;-2.02;-5.141428571428548;5471.608571428573;-12.162857142857142
07690;20130108030000;1085.3371428571409;1.0842857142857145;-0.33999999999999986;60.96857142857141;-1.9342857142857146;-4.798571428571449;7471.608571428573;-11.877142857142857
07747;20130108030000;913.9085714285611;nan;nan;20.96857142857141;-1.7771428571428571;-1.170000000000016;nan;nan
07761;20130108030000;753.9085714285611;nan;nan;13.82571428571427;-1.4771428571428573;2.587142857142851;nan;nan
07790;20130108030000;605.3371428571409;nan;nan;-13.31714285714287;-0.9628571428571431;5.258571428571429;nan;nan
61968;20130108030000;466.76571428570605;nan;nan;-46.17428571428573;-1.1057142857142859;8.001428571428562;nan;nan
61970;20130108030000;336.76571428570605;nan;nan;-63.31714285714287;-1.0342857142857143;11.415714285714273;nan;nan
61972;20130108030000;316.76571428570605;nan;nan;-53.31714285714287;-0.8200000000000003;13.115714285714262;nan;nan
